date,energy_production,humidity,solar_irradiance,temperature
2022-01-01,171965.0,67.90356207807697,671.539150145292,21.139695722382875
2022-01-02,171495.5,64.8230803795403,700.9165863825964,18.7346133135322
2022-01-03,183128.0,66.4136944520298,737.1245848085631,22.91135445451314
2022-01-04,193922.75,68.61971195698624,784.7925514285193,19.99209518655665
2022-01-05,196215.2,59.37281280528683,750.4779172291566,25.73216346730918
2022-01-06,194521.5,59.71347676089292,783.5422778001708,24.414698037442797
2022-01-07,195080.85714285713,68.66774590428459,809.46627802732,24.049050372579174
2022-01-08,191591.0,65.31062205476039,843.0882122098351,25.081312922493517
2022-01-09,199416.0,57.55256693973099,849.9647639161456,27.390985567281707
2022-01-10,200725.57142857142,62.349400667446524,914.9271138852438,26.24677986032624
2022-01-11,200857.42857142858,57.2929971647325,769.4309092797014,20.552200160059826
2022-01-12,202405.14285714287,56.97021089377019,857.6388386036044,21.86153026955571
2022-01-13,206946.0,59.59556149456966,841.4520975521278,23.718912762564948
2022-01-14,203505.7142857143,49.51114730199287,927.9391761552463,24.605652985252547
2022-01-15,210638.42857142858,49.01865981361229,806.7201062086933,26.449368655231776
2022-01-16,210355.7142857143,54.888661633557234,804.0119222957193,23.92845280583581
2022-01-17,211773.2857142857,52.35088781024237,821.7294994895091,25.92450748180546
2022-01-18,212688.85714285713,58.80217012255434,749.1865445929502,24.15067405954657
2022-01-19,212701.7142857143,52.688227671500655,829.1452879338277,24.43995556455208
2022-01-20,210128.0,50.684371265209904,807.1255714845879,22.53914394317174
2022-01-21,212304.7142857143,64.6364236237103,861.3560937417598,23.768625640316674
2022-01-22,212688.14285714287,56.10219559106036,872.4662569189973,22.95798453267151
2022-01-23,211285.7142857143,57.85072894578078,943.546783513971,23.54040074064064
2022-01-24,212514.57142857142,50.14223920378773,902.2015892122023,27.747695512302673
2022-01-25,208225.57142857142,55.406530718657464,808.5859303912123,23.224135617566088
2022-01-26,207315.57142857142,58.86604689763168,788.8505874509351,30.277903760225367
2022-01-27,208873.0,52.24328667355256,864.6308673620439,26.187683065363338
2022-01-28,216631.85714285713,58.3165356133378,805.2274292167791,26.506844934424084
2022-01-29,221759.0,52.40384782964409,983.4321127079554,25.0390596720947
2022-01-30,224934.42857142858,53.310033597437254,963.6019591079917,28.5395183509758
2022-01-31,222658.7142857143,52.217586938669164,872.0188173984418,25.713052347634765
2022-02-01,220653.57142857142,64.8907200487449,801.756691021452,26.8664221535706
2022-02-02,222929.7142857143,55.104139168748986,964.2611128594975,32.01719390107439
2022-02-03,220102.42857142858,50.45160241028859,879.4698666360073,26.363785967509845
2022-02-04,218865.42857142858,60.101626829701985,942.1127702149522,28.705205291059727
2022-02-05,219271.0,49.803128682354284,802.1316784160938,25.04923899042259
2022-02-06,215318.2857142857,57.74650626644665,835.9874830238539,25.90871004415235
2022-02-07,216883.2857142857,46.589135764105976,872.5124573158121,29.709109441168106
2022-02-08,218392.85714285713,49.4430002229041,880.670420340312,25.09570760398671
2022-02-09,219195.42857142858,56.90684957976939,859.0458584175624,30.07137107573959
2022-02-10,225242.14285714287,58.3989577557686,937.009999501544,28.591528957436022
2022-02-11,221787.0,56.25825223571724,838.5907619355227,25.63421995035103
2022-02-12,215232.7142857143,56.14115422250704,858.4931130599706,27.2331780974421
2022-02-13,221952.14285714287,53.862684190656786,898.6507282135303,28.72418729809152
2022-02-14,220106.42857142858,48.346742753306565,910.9348876000633,27.80000830134817
2022-02-15,224270.57142857142,51.30277466509601,937.5408297630535,23.91835313597736
2022-02-16,220138.7142857143,53.429666597383616,829.1106863644557,25.106009377040735
2022-02-17,216200.85714285713,61.81032535705716,792.8000069439673,25.590134193319443
2022-02-18,215147.0,58.45472315209892,929.151207009793,25.809154119245935
2022-02-19,222307.0,46.48164456278287,910.6787938070488,28.06323699134343
2022-02-20,220972.0,57.185716973836044,851.269730634931,27.016223725749267
2022-02-21,223334.14285714287,53.16488836764452,975.7516033816041,24.275131420744135
2022-02-22,221937.85714285713,51.98646534537484,898.3622247765502,27.537750493869144
2022-02-23,227726.2857142857,57.265476270166,974.822962683958,28.69691459499065
2022-02-24,229216.7142857143,59.062385911256676,925.228158094967,28.775147916595923
2022-02-25,234565.2857142857,57.488258138314954,1046.4002453894202,30.462446925468868
2022-02-26,214422.85714285713,52.68616015124124,950.1220867750717,27.538495648685153
2022-02-27,216368.57142857142,54.94492710344811,857.7320129219627,27.023766768834363
2022-02-28,217223.57142857142,57.9753763433834,922.1973638204062,26.068233065263353
2022-03-01,221890.0,60.25842445482611,924.6548210949711,23.44965884143943
2022-03-02,221270.42857142858,53.10941568791944,958.3258403336997,27.55606431197764
2022-03-03,224797.7142857143,53.86769899442892,855.8339494160348,27.53777904767742
2022-03-04,222876.2857142857,49.65069423925574,930.6551908142044,27.433736208819223
2022-03-05,240982.2857142857,45.560446056126175,1022.0916408118887,26.52161534244166
2022-03-06,235526.42857142858,56.70121285858698,859.2913507465246,26.254736671213884
2022-03-07,230121.14285714287,60.50671917836961,866.3266936564013,29.87099428535651
2022-03-08,228162.7142857143,53.759283895952315,815.6517010349154,27.4492889899743
2022-03-09,228901.42857142858,58.988452798348874,907.113892099997,28.980528409411995
2022-03-10,229808.42857142858,55.59658208877125,960.1090735191367,27.783595574141078
2022-03-11,233978.0,49.72435457467876,1016.1187856507137,28.28954027036886
2022-03-12,237666.42857142858,54.01523456460881,959.539608279654,30.551613689711953
2022-03-13,242202.2857142857,58.98633528192009,1055.5077282867596,28.190219073811107
2022-03-14,248648.0,49.82086980445024,930.9949270892554,30.192241553881967
2022-03-15,242557.85714285713,59.04786976573851,890.3378482988727,28.34065853058883
2022-03-16,235384.42857142858,39.56841264848314,943.8798516765318,27.53072464377625
2022-03-17,227465.14285714287,58.369119907187304,934.0111247407416,26.825891321876007
2022-03-18,221178.0,55.95910844694678,887.8878004801768,27.12994367981387
2022-03-19,212503.14285714287,55.773241525166796,751.2623294480836,24.68153579017537
2022-03-20,202123.57142857142,59.81428403361952,808.4343950055204,26.898224160581837
2022-03-21,201143.0,49.61481621654543,743.7233091837595,22.47918892183106
2022-03-22,209562.42857142858,56.7612596666511,876.2912453247286,24.910485248174087
2022-03-23,206991.85714285713,60.16209169695074,850.7993355170023,24.094620579816446
2022-03-24,203419.0,66.48445590627892,771.1062970322054,27.436964359164662
2022-03-25,207556.85714285713,55.67156332120353,809.0483658817301,25.43536090548009
2022-03-26,213531.0,53.01912105924469,805.8075424313399,27.826735634710893
2022-03-27,213766.7142857143,54.50540466381489,856.5822475015898,22.820365324883507
2022-03-28,211377.42857142858,62.071655916156566,897.8642094721381,26.037313335150802
2022-03-29,207588.2857142857,59.90035006860711,785.581807277049,26.825304879061665
2022-03-30,208929.85714285713,55.33802028218932,865.4658997554019,25.37247519793614
2022-03-31,215152.7142857143,59.30181979850284,838.7774664226567,28.089671170369066
2022-04-01,207174.85714285713,58.82511757709131,793.5617617798606,23.96158520158859
2022-04-02,203062.42857142858,64.00991268563865,811.3147273427879,27.318682240586632
2022-04-03,204159.14285714287,55.435886750389216,769.3148394835117,29.230104915372912
2022-04-04,205592.14285714287,57.01968312637402,799.1576575453836,24.079526563502966
2022-04-05,200624.42857142858,57.6963982462298,746.9673251327458,23.314831550064103
2022-04-06,202658.7142857143,51.930294881111095,913.2788642103859,27.358047181172395
2022-04-07,203850.85714285713,60.488746002843,821.6002852481839,27.75425752094935
2022-04-08,195351.0,62.02263584096766,750.6665349990064,22.523864257652537
2022-04-09,188010.42857142858,62.219023781670245,766.8298655675522,21.84355246673352
2022-04-10,181524.7142857143,62.32471678041636,724.4305485696166,21.33783931390373
2022-04-11,166359.7142857143,59.47029038788781,658.0086380605412,17.38281251904752
2022-04-12,159396.85714285713,65.8440608884139,671.7625849573574,17.394323605687187
2022-04-13,144151.2857142857,69.2994084760745,617.6157643281982,15.383929831270855
2022-04-14,143400.85714285713,67.15249650377264,550.197285621859,15.766075159863306
2022-04-15,162519.7142857143,66.51289146722532,624.8226874566591,19.53903820989323
2022-04-16,174488.14285714287,66.9328731555008,687.9950377138557,21.520858142216177
2022-04-17,185468.0,72.13563656181019,630.80980064807,25.47817675217363
2022-04-18,202539.85714285713,60.144659369398504,738.8050407852862,22.440229735378832
2022-04-19,209213.7142857143,59.21749313678958,909.7488897087111,27.210800087047712
2022-04-20,228725.0,53.63403630708017,1002.1230679568439,27.168262780002376
2022-04-21,228896.14285714287,44.37799512336506,908.1111740249756,27.51796186077897
2022-04-22,215217.14285714287,56.58995747655067,894.3773110768532,27.316122872055153
2022-04-23,200396.85714285713,60.00385182693697,821.50849218254,21.9329354905363
2022-04-24,205627.42857142858,70.96710890638484,980.9260735435936,25.574280485993054
2022-04-25,195376.85714285713,59.75035510843708,841.7355469248752,23.9056084570205
2022-04-26,200296.57142857142,61.230603690575705,799.1467808478088,25.15118234067171
2022-04-27,202203.2857142857,59.165891757493995,765.4339658495744,24.974666924203504
2022-04-28,198090.42857142858,54.3231045008947,716.3477902072742,28.810703466426375
2022-04-29,204384.85714285713,64.61487797518902,832.1579037410829,23.38406168992902
2022-04-30,212154.7142857143,61.09800806470107,815.4156047104409,24.535000349236046
2022-05-01,198715.2857142857,63.99600347530449,728.070439718331,22.729212703096913
2022-05-02,206757.85714285713,53.876646035995186,799.199689588496,23.834895775698158
2022-05-03,203725.2857142857,66.0473670144699,765.2546906234923,23.305188469513325
2022-05-04,193016.42857142858,54.17755725412107,860.6208303919788,25.66594552136562
2022-05-05,193227.42857142858,64.07866857857219,821.1943256560556,26.154378630237204
2022-05-06,185397.85714285713,73.67109003526728,745.2251298098212,21.22722026877061
2022-05-07,181115.85714285713,58.627186874624634,802.3998369389398,20.1873677536247
2022-05-08,178449.14285714287,61.28462271078595,721.5461882063846,22.473164297492918
2022-05-09,164659.7142857143,67.3872496414443,619.1559336134646,18.762158221834394
2022-05-10,150686.85714285713,67.18138119202133,682.1810146114362,19.446607957949624
2022-05-11,143786.57142857142,63.33300338041235,605.2190914693726,17.754053720256792
2022-05-12,128122.14285714286,74.57905589403778,463.41287188352453,12.426767158000958
2022-05-13,126742.14285714286,69.20222317529205,500.20823121736834,18.386765356306586
2022-05-14,114602.28571428571,79.32287719084246,417.120786577431,17.41880632359111
2022-05-15,106077.42857142857,74.07203591607308,357.4768717069413,11.572928366685971
2022-05-16,89322.14285714286,89.78810731168906,405.5401716445547,10.001535708167209
2022-05-17,90452.28571428571,77.89491124449668,459.24727789994915,11.485024157743089
2022-05-18,79552.85714285714,82.3926087619832,250.0132944488114,10.267163774167102
2022-05-19,80760.14285714286,87.82773238660889,352.9455358393178,11.06100076548934
2022-05-20,78094.0,78.14195266898045,281.5423865209042,13.442644526842566
2022-05-21,87647.28571428571,83.51252776367778,328.13916899862255,10.220968690617621
2022-05-22,94419.0,87.54923489364114,350.1098813434763,9.795292837585684
2022-05-23,108980.85714285714,70.04789777646008,395.09418253068515,10.390173174411224
2022-05-24,119541.0,76.8849707147522,483.19005295542803,12.961059066861763
2022-05-25,141419.14285714287,72.8617947550926,527.2048785024383,16.996317583942112
2022-05-26,144077.85714285713,74.9368609840641,592.9679087854412,20.972467751929056
2022-05-27,152098.14285714287,63.23021401881692,609.1887430633965,17.31579685800326
2022-05-28,154705.57142857142,62.288363264215,610.2396710639517,19.113188105495965
2022-05-29,161348.42857142858,70.16455874757136,603.5247985081827,19.434243656162373
2022-05-30,174165.7142857143,66.46237858685657,671.6123290577706,23.390313414481785
2022-05-31,153148.57142857142,70.45620378943501,653.6947705371753,23.531621129123867
2022-06-01,153056.14285714287,70.95456681380054,640.5993440549058,17.40486699436996
2022-06-02,161952.42857142858,64.03327047301136,602.4543561419962,18.56108466642127
2022-06-03,162731.85714285713,68.43792923858463,659.4334002158691,21.72232530247038
2022-06-04,168033.0,67.67602965519067,713.356010394644,21.637382606034258
2022-06-05,164493.2857142857,63.35070242808554,578.0805455795839,23.539938940541642
2022-06-06,158887.0,77.37868594654132,666.1717418026459,20.337968336161403
2022-06-07,169925.57142857142,68.19925947188716,650.2669147061431,19.783358898028947
2022-06-08,167115.2857142857,60.43869065676577,700.6257705740778,21.344184775717213
